80.6	74	141.1	87.7	23.8	65
419.6	442.2	639.8	630.2	596.9	462.3
135.6	228.1	186.4	266.8	196.8	223.8
331	491.7	532.3	686.8	585.6	529.8
3290.1	1679.9	2964.6	3762.8	2369.5	2605.4
191.3	87.5	286.8	239.1	350.9	325
547.1	316	180	318.5	781.9	303.6
73	90.9	338.5	143.4	255.7	231.6
148.5	148.1	188.1	191.3	434.2	361.6
83.1	164.9	211.6	135.5	261.7	113.8
130.9	134.6	188.1	241.7	65.4	296.6
62.9	127.9	272.7	130.2	184.4	121.9
83.1	97.6	127	53.1	83.3	89.4
105.8	51.4	70	151.6	45.2	87
50.3	57.2	136.4	180.6	243.8	170.6
50	63.6	83.7	87.2	77.3	65.8
20	20	20	20	20	20
39	72.5	98.3	105.5	59.8	73.9
296	139.7	314.3	523.4	464	398.2
104	164.1	161.5	207.7	193.3	208
317.2	538.4	982.7	658.8	999.2	808.5
203.9	20	329.1	71.7	65.4	251.9
83	257.2	47.5	136.2	45.2	119.4
86.2	160.6	231.8	220.9	188.5	141.7
210	154.3	267.5	283.3	148.6	176.1
93.1	131.2	188.1	77	148.7	125.9
81.4	167.1	167.3	131.3	115.4	66.2
197.9	270.4	298.8	227.2	211.7	211.9
424	572.3	537.1	632.8	540.4	594.8
60.4	151.4	235.1	231.1	220.1	386
236.1	685.8	662.4	595.2	684.9	467.5
390.8	661.3	659.9	623.8	562.2	453.3
552	200.8	514.9	292.1	594.5	281.3
55.8	181.1	173.7	219.5	178.5	168.2
140.4	124.3	145.8	185.6	173.5	169.5
1070	1088.3	1106.4	1050.7	620.5	773.6
118.3	114.4	169.3	183.3	118.9	93.4
42	46.6	91.5	102.2	82.9	73.1
221	252.1	201.4	318.3	167.6	230
317.5	845.8	886.7	659.8	577	400
46.3	101.5	113.1	88.9	81.4	66.2
30.2	60.6	51.7	53.1	23.8	81.3
66	144.2	146.9	93.7	93.9	104.8
249.2	410.5	404.4	515.4	285.5	272.2
234.5	323.3	379.9	417.3	271.4	380.5
162.7	614.4	1141.7	856	601.9	524.5
178.7	313.3	303.5	350	275.6	382.8
70	57.7	55.5	104.2	77.3	86.1
20	58.8	20	20	84	38.5
410.3	301.3	347.4	439.3	523.4	301.5
135.9	117.8	197.5	220.5	95.2	235.6
480.3	277.4	526.6	628.1	593.6	622.5
622	421.3	507.4	606.2	859.4	548.4
195.4	46.5	192.5	186.7	38.8	62.7
197.9	263.9	200.8	189.8	151.9	103.3
122	153.8	146.9	208.3	176.8	157.6
672.2	484.5	639.5	781	469.8	674.4
248.9	312.8	619.8	633	387.7	368.2
84	96.9	33.1	20	106.8	117.8
1159.3	2035.4	1194.8	606.2	943.4	431.1
58.6	105.3	37.5	65.9	20	60.7
604.1	619.7	604.9	568.9	768.9	508
50	70.2	51.6	61.2	70.9	125.1
158	240.2	211.1	161.6	203.4	218.5
107.5	90.6	100	120.8	77.5	139.6
823.2	541.7	714.7	1006.8	594.7	918.2
127.6	169	239	252.6	177.7	160.3
365	205.5	423.3	397.1	463.1	280.4
197.9	363.5	344.2	268.2	281.4	223.8
724.6	671.1	744.9	713.8	400.6	586.9
251.7	312.9	221	278.9	237.9	264.1
1440	444.2	1025	1190.1	904	1141.7
83	189.3	108	208.3	148.2	139
118.1	185.7	234.2	165.1	176	109.9
349.4	255.1	403.1	451.7	381.9	327.2
421.7	303.7	292.5	276.8	71.1	354.2
493.4	228.8	545.4	387.8	226	442.9
922.2	1503.5	1835.6	1717.7	1681.2	1347.1
494	514.6	486.5	662.1	339.7	563.1
736	605	792.4	825.9	704.3	779.1
115.6	193.5	157.5	206.5	368.3	265.1
41.5	79.1	97.2	103	104.6	62.3
146	225.5	299.7	348.9	285.4	270.6
255.6	529	389.9	263.6	342.5	412.8
38.3	111.2	115.5	139	67.2	67.6
30.2	60.6	103.4	63.8	113	28.4
110.1	147.1	174.5	184.2	192.6	133.8
344	370.4	307.5	427.7	429	505.4
4994.6	5972.6	5830.4	3270.1	2575.2	3047.2
755.2	2850	1528.1	932.4	1017	1409.8
98.2	235.5	460.8	393.2	410.4	491.6
545.5	499.7	562.4	678.7	491.1	550.5
282	575.4	573.6	557.9	362.8	455
513.8	413.3	518.7	515.2	554.6	608
134	328.6	172.1	88.2	126.2	82.1
20	20	20	20	41.6	44.7
24.4	20	102.5	118.6	90.5	85
350.1	372.3	534.9	520.6	316.6	390.6
32.7	77.4	20	20	71.4	20
2273	2374.8	1769	1781.8	2416.8	3050.6
129	127.2	171.3	128.2	89.3	71.5
258	419.2	200.4	191.4	137.2	233.2
84.6	208.1	252.6	371.9	303.9	219.9
212	278	266.6	217.4	365.5	305.5
4152	2323.1	3116.7	4361.7	3108.2	3456.1
1434.9	568.7	1293	669.4	1421.4	568.8
243	187.1	196.6	304	186	190.2
322.4	335.6	282.5	254.8	348.9	234.8
1136.5	1268.7	1557.3	1403.5	1557.2	1378.2
1243.6	434.1	592.4	704	434.2	715.1
20	20	20	20	20	20.3
93.1	138	84.6	130.2	89.2	227.5
1092.6	252.4	333.8	982.9	582.8	715.1
20	98	115	79.1	51.7	121.4
360.6	254.2	424.6	441.1	424.2	468.9
402.1	827.2	1111.4	957.6	996.3	796
293.1	198.4	339.9	358	478.2	309.6
1273.3	602.5	1112.3	1100.4	672	1070.5
65.4	110.3	129.1	140.4	81.4	79.5
20	60.5	97.2	93.9	98.8	67.6
448.4	391	579.2	603.4	445.8	488.8
165.9	251.4	410.3	376.1	284.8	225.2
5215	2175.2	2923.1	3840.9	2890	2961.2
1278.9	255.7	757	889.9	511.5	1007.6
996.9	198.5	564.2	719.9	547.2	475.4
4516.3	1658.9	2750.6	2749.4	2462.2	2661.2
1860.5	1013.3	1500.2	1821.4	1288.5	1321.9
534.1	257.2	492.4	430.5	206.8	698.2
657.1	831.1	742.9	711.9	618.5	650.1
758	829.6	636.4	609.3	492.6	324.2
162	343.8	307.5	248	271.6	217
644.6	563.2	708.3	671.1	409.3	468.9
224.1	269.2	268	324.1	190.3	329.1
57	98	130	116.4	161.5	64.8
858.4	366.8	747.6	762.4	684	897.9
417.9	138	263.3	363.9	345	491.6
254	347.8	399.9	353.6	581.5	362.2
195	145.7	208.2	302.1	203.5	171.5
558.5	524.2	994.9	942.3	581.5	564.6
2886.9	2091.7	2719.6	3125.5	2920.7	2007.5
90.9	159.7	179.3	120	115.4	83.4
109	166.4	232.6	300.1	216.4	202.3
2317	1481.8	1374.8	2119.6	3353.6	1285.1
113	286.9	294.8	334.6	302	346.2
203.9	148.1	268	244.4	243.8	333.2
225	1619.2	1431.4	936.8	949.2	1132
77	351.9	252	227.8	175.9	284.4
271.2	174.1	280.4	425.5	383.6	355
344.6	314.7	446.2	567.4	419.3	421.2
178.7	161.5	51.7	74.4	160.6	239.7
42	62.8	70.1	112	28.5	89.4
20	20	28.2	37.2	20	36.6
140	158.2	150.8	171.9	190.6	179.6
516.1	346.6	954.5	619	915.9	828.8
631.9	317.5	630.2	736.8	575.4	619.9
336.7	386.8	460.5	489.8	486.5	417.2
242.5	211.8	280.4	333.1	219.2	239.7
98.9	162	238.2	287.2	166	162.9
446.1	311.1	487.4	538.1	672	447.2
245.9	169	222.5	296.5	277.8	309.6
271.9	122.5	349.9	355.8	232.6	259
237	283.2	360	479.8	197	433.9
90.9	122.4	153.8	139.7	125.4	153.6
309.5	270.9	429.4	455.9	360.3	351
127	110.2	88.5	110	115.1	223.5
573.1	553.5	524.9	404.1	355.4	311.7
280.1	181.2	275	285.5	245.5	182.1
353.3	347.8	407.4	500.8	277.8	259
351	363	414.5	416.6	268.8	427.4
408.5	316.5	467.7	457.3	386.9	462.3
162.8	222.9	202.5	261.4	213.2	172
27.7	40.4	20	42.5	71.4	20
134	295.1	368.1	297.1	210	193.4
172	278	273.4	330.1	222.8	239.7
79.8	171.5	50	109.8	219.7	155.8
70.2	136.4	237.4	403	296.4	225.2
2238.9	453.1	1052.3	2290.9	1938.5	2021.7
20	947.9	245	20	20	277.2
1003	587.8	574.9	362.4	743.1	607.1
628.7	1768.8	2338.3	1793.2	1687	1716.6
243	248.4	294.8	245.4	155.6	192.6
37.8	319.7	333.8	196.6	243.8	207.2
106.9	91.7	134.6	171.5	139.5	184.1
148	113.9	174.2	192.7	146.4	196.7
146.8	167.6	241.4	273.1	210	162.9
161.1	181.7	305.6	233.8	267.6	223.5
236.6	158.1	216.3	345.3	166.5	268.2
58.6	49	25	46.1	71.1	30.4
464.1	423.7	507.4	428.3	258.5	315.7
78	175.2	191.7	229.2	199.8	255.2
46.3	124.7	150.6	105.9	107.9	91.4
1222.8	1033.6	1279.8	1412.3	1027.4	914.7
511	299.5	564.2	523.3	309.3	300.7
289.5	188.4	286.8	273.6	160.6	264.1
1160	1424	1482	1941.9	1579.9	1812.1
1601	1616.2	1372	1642.7	1964.9	93771.6
457.9	243.4	372.1	377.6	376.9	296.7
814.1	766.6	929.9	1030.1	1311.7	777.1
2564.5	2887.7	3686.9	4610.3	2041.9	3701.4
20	195.2	192.8	37.2	118.9	97.5
2074.4	1082.6	1067.3	1295.9	2190.5	894.5
105.7	37	131.7	178	136.8	182.8
568.3	377.2	617.4	531.5	361.9	734.6
61	45.1	178.1	106.8	121.5	182.8
92.8	142.1	200	237.2	187.4	85
314	305.4	232.6	299.5	213.6	230
265	226.2	216	257.1	217.3	217
20	598.6	433.4	278	222.5	181.5
61.9	20	80	20	90.5	74.9
408	357.1	463.2	396.5	343.4	363.2
970.4	1085	1012.3	1038.9	756	839.8
97.7	102.9	145	175.7	200.3	133.6
103.7	201.6	173.7	156	133.7	116.6
378.2	427.8	460.5	569.5	409.3	433.1
911	682.4	543	982.4	497.2	676.1
1144	765.2	1324.1	1789	1765.9	1291.4
345.2	129.8	479.9	626	846.5	599
587	585.6	714.2	1010.3	648.2	812.6
799.4	728	1199.1	1550.4	1445.4	913.9
162.8	220.4	207.5	202.1	400.6	206.4
740.1	548.5	1199	1129	1332.2	1523.6
2102	1861	2208.8	1883.3	2123.1	2041.3
672.2	2813	3145.6	1912.7	1879.4	3368.1
312	424.4	338.6	397.8	324.1	308
1043.7	1009.1	1219.8	1339.8	2041.9	1491.5
129	97.6	20	65.1	120.6	37.4
295.2	435.7	513.1	520.8	588.6	454.3
115	122.7	224.8	255.2	269.8	225.9
219	205.5	138.2	391.2	253.2	355.1
39	59.9	93.4	112.6	111.4	115.4
20	20	20	31.9	20.3	21.9
20	55.4	94	75.5	83.9	108.6
216.5	57.2	188.1	228.5	172.5	316.9
87.9	71	85	30.8	20	117.4
95	85	57.4	132.8	93	95.1
836.9	1687.6	1579.8	1045.5	1124.3	1331.6
123.7	191	137.5	153.8	245.5	93.1
65.1	53.9	50	28.6	25.8	99.2
88.1	84.1	174	154.1	95.2	146.3
182	272.8	67.1	105.5	101.3	166.6
1294.5	943	2022.2	1260.8	2255.1	1149.5
102.6	61.2	35	70.3	142.2	85
2095.6	2581.6	2089.7	1856	2940	1550.2
1182	1086.1	1160.9	1690	602.1	1055.6
20656.4	6718.2	9861.7	5505.9	14259.3	19159.4
114	88.7	133.3	138	74.6	77.2
328.7	296	410.3	482	306.4	344.4
20	68.6	107.5	140.6	96.9	163.9
91.2	298.8	354.9	437.1	264.9	445.2
823.2	1036.4	884	980.2	582.8	918.2
2290	3952.6	5053.1	5293.2	5452.3	3679.5
229.6	345.4	382.4	241.6	297.2	220.6
138.5	195.2	253.9	332.1	237.9	357.5
97.7	68.6	142.5	155.9	58.2	52.6
362.5	326.4	418.5	385.2	327.1	337.2
2810.4	1797.8	2589.6	3066.2	4135.4	2582.3
64	350.5	132.3	135.4	110.5	245.4
624.3	511.5	615.9	462.2	487.7	682.6
188.8	84.1	141.1	140.8	130.8	227.5
94	147.9	135.3	140	119.7	94.3
1815.1	1500.7	1998.3	1564.7	1480.9	1064.5
167.7	66.1	92.5	74.7	206.8	174
193	88.7	99.3	168.6	181.4	166.6
245.7	121	178.5	283.7	280.6	275.5
472.2	570.7	397.4	276.8	510.5	338
751	1294.6	1092.7	904.2	1198.7	1039.3
153.1	132.3	152.5	125.2	290.8	234.8
20	26.6	20.4	20	43.3	65
627	527.2	632.5	673.1	714.5	503
245.9	411.5	320	320.7	109.8	348.1
73	131.2	230.4	124.9	107.1	134.1
35.1	81.9	117.9	116.4	68.9	104.6
1513	5592.4	5966.7	3737.6	2955.9	3120.3
62.9	20	249.2	20	89.2	81.3
62	96.1	63.2	135.4	75.5	117
381	627	869.9	683.1	633.2	485.7
20	20	20	20	20	46.5
281	533.8	618.9	494.1	436.4	510.3
178.7	151.4	230.4	148.8	23.8	146.3
20	54.7	38.9	20	20	20
192.1	661.3	564.9	494.2	633.2	297.5
74.9	51.4	20	20	20	20
216.5	238.9	221	249.7	95.2	191
332.3	319.7	333.8	308.2	202.2	390
20	26.9	22.5	87.9	45.2	34.4
43	71	135.3	129.5	88.4	175.5
84.6	174.6	184	117.9	129.5	135.1
28.7	70.3	59.8	121.4	74.7	54.3
50.3	63.9	42.3	58.4	41.6	125.9
115.6	186.1	160	59.3	213.2	224.6
284.5	292.7	371.5	265.6	386.6	264.1
747.7	572	818.1	555.2	642.3	869.5
5082	5611.7	5579.5	4993.1	3146.9	3890.8
46.3	186.2	211.1	177.1	181.8	144.4
155	228.5	196.6	208.3	254.1	247.8
420.4	255.7	493.7	406.4	458	690.7
73.4	171.8	177.7	191.2	150.3	124.5
90.9	176.9	215.1	183.5	127.9	91.4
234.5	426.2	307.5	186.7	336	257
171.2	141.3	221	130.2	136.8	166.6
35.2	26.9	112.8	37.2	20	52.8
144	244	267.6	320.3	221	217.8
150	259.7	222.3	174.3	172.7	124.5
293	357.1	314.3	274.7	281.7	288.5
71.6	78.4	47.5	129.6	45.2	50.6
70	130.9	140.1	91.1	108.6	133.3
78	63.9	141.1	170	172.5	211.3
76	105.7	106.1	168.6	122.5	135.7
390.8	477.6	524.9	386.6	284.3	659.7
87.8	146.2	208.7	276.6	214.2	251.7
4752.9	3294.3	4199.4	4072.2	5466.5	3258.2
3559.7	3535.8	4387.5	3530.6	3284.4	2839.8
120.5	117.6	192.5	195.5	109.8	244.9
347.4	161.5	291.5	220.5	237.9	296.6
1414.8	985.9	1984.2	1604.5	1701	1816.1
128.6	120	65	81.3	77.5	93.1
3622	4286.8	5262.3	5043.9	3020.8	3960.7
15640	15466.7	20171.5	9910.1	13325	15346.3
20	50.7	81.3	83.3	58.1	38.4
697.3	548.3	642.1	681.7	563.7	643.7
20	2049	530.6	106.6	186	147
153.6	117.8	183.4	178	89.2	195
571.5	913.6	829.9	720.4	665.5	481.6
268.7	815.6	579.9	430.5	342.5	307.6
111.7	96.8	76.5	96.7	29.1	53
5400	528.6	859.2	1216.7	618.7	554.2
6167.9	455.6	762.4	1304.7	497.5	536.3
587	774.8	769.7	1035.1	491.6	877.6
99	114.6	88.5	108.1	61.7	117.8
495.9	289.4	404.4	257.7	428.2	613.5
872	194.5	493.3	482.4	697	1668.3
319.1	293.9	270	204.3	420	281.3
1382	129.4	217	244.1	183.2	799.6
913	650.6	970.1	1199.1	829.5	1097.8
181.3	175	94	241.7	154.6	191
174.2	156.8	197.5	318.5	213.2	234.8
5405.8	7015.2	10337.3	9178.4	6853.6	4772.3
574	908.5	907.5	515.4	541.2	516
946.2	718.2	1133.7	1310.5	1020.4	1009.3
435	693.5	476.8	647.7	461.3	607
5124	4648.4	5143.6	6312	5005.8	5520.1
42.8	188.4	20	20	41.6	32.5
110	73.2	91.5	147.8	88.4	102.4
132.4	185.7	257.3	285.8	318	243.7
20	26.1	31.9	73.4	44.8	47.7
24.4	36.7	62.5	22	71.1	30.4
110.8	47.1	141.1	204.5	107.1	138.1
511	996.7	843.6	786.4	757.7	632.2
161.1	232.2	282.1	241.7	261.7	239.7
4067.1	5149.1	3774	2320.4	1990.1	3133.9
486.7	2252	3919	2237.1	1636.4	1941.8
1402.2	1177.7	1706.8	1931.3	1671.2	1511.4
167	198.1	187.8	184.9	171.2	155.2
113	242.5	256.9	338.5	265.2	273.9
20	20.2	20	39.8	47.6	73.1
2666.2	1412.3	2455.5	2900.5	2484.9	2378.9
507.4	1411.8	1977.4	2204.6	1917	2279.5
163.6	275.9	362	409.1	339	264.1
13767	6603.3	8498.7	9051.6	12574.3	8770.8
55.4	20	183.4	61.1	148.7	44.7
149.8	323.3	155	162.5	187.4	123.4
322.4	218	457.4	364.6	859.4	582.8
835.3	438.4	827.4	612.8	723.7	429
4032	3356	4964.5	5254.8	2020.9	4210.2
6882.7	4139.3	4879.3	5409.9	10106	4456.2
397.3	357.6	409.9	450.3	491.1	323.8
125.9	40.4	47	100.9	65.4	199.1
766	1214.8	1816.7	2120.9	1014.6	941
1181	1253.2	1984.1	1897	1674.7	1166.1
329.8	269.2	442	504.7	226	227.5
1511	627	1226.9	1610.4	1189.7	1306
280	272.1	318.2	733	432.7	493.3
234.5	276.8	349.9	180.1	174.5	190.2
877.6	665.2	744.9	837.7	752.2	623.9
65.5	37	122.2	162	83.3	162.5
208.9	144.7	206.9	265.6	249.8	170.6
472.3	666.6	615.1	599.9	445	475.5
266.8	60.6	141.1	268.3	208.2	284.4
269	195.9	286.1	434.9	371	302.3
254.3	124.5	141.1	310.8	196.3	284.4
159	114.6	150.8	293.6	206.2	251.9
2032	825.9	1130.7	2057.1	1526.5	1518.8
303.2	176	278.8	376.1	239.9	239.7
71	96.1	97.3	106.1	108.6	87
428.2	176.3	379.9	399.8	478.2	309.6
212.2	206.2	312.3	291.5	283.9	213.3
458.2	269.2	432.6	419.7	481.7	503.8
387.7	410.5	625.4	401.1	493.6	637.9
269.4	97.6	136.4	207.2	53.5	288.5
151	228.5	230.6	332.7	315.8	342.9
301	164.1	369.8	358	296.5	352.7
91.2	156.8	177.5	215.3	155.1	131.5
168	272.1	344.5	394.5	215.4	442.9
383	250.6	439.8	759.7	489.8	624.1
3562.2	6487.4	6023.1	4468.2	3497.1	6094.3
418.5	151.9	442.4	408.5	161.5	295.5
161.1	188.4	338.5	175.3	184.4	195
20	78.4	20	20	20	20
20	20	20	41.7	20	20
6268.8	1886	3597	3176.1	2035.4	4713.2
259.3	178.3	296.2	284.2	53.5	312.8
47.8	60.6	37.6	77	41.6	89.4
339	396.3	368.8	391.9	416.1	385.2
642	654.3	720.1	583.9	523.9	656.6
194	190.8	283.2	368.5	208.1	284.4
67	73.5	80.5	126.3	104.6	91.4
464	428.8	593.6	564.4	614.1	634.7
372.9	85.7	237.5	386.6	206.8	210.5
20	60.6	136.4	191.3	65.4	93.4
369.6	533.9	599.9	740.2	400.6	327.8
102.1	339.3	454.1	355.7	345.4	217.2
20	85	65.2	20	34.1	82.1
315.9	298.8	617.4	311.9	523.4	669.9
2890	4165.7	5778.6	3517.2	2771.5	4383.9
207	444.4	423.3	425.1	246.7	269
1261.9	1912.9	1497.3	1693.5	2138.8	850
1276.3	2183.8	2031.2	1365.4	1088.4	1381.4
1752.1	3617.2	4419.8	2964.6	2955.9	2007.1
1302.6	2931.8	2729.6	2504	2235.7	1586.6
975.3	1932.5	1534.8	1168.5	1731.7	955.2
825.7	582.1	1382.4	977.6	957.5	1048.2
740.1	669.6	2567.2	1041.3	1980.5	1527.6
824	1616.2	1311.7	1115.8	1172	1063.7
2206.7	3147.6	3021.9	2518	2513.1	2446.4
1498	2243.6	2094.7	1603.4	1634.8	1329.6
144.9	186.1	150	336.1	129.2	176.1
277.6	194.1	172.9	301.3	322.1	333.8
78.2	122.5	90	129.6	148.6	117.4
332	128.6	241.3	385.4	262.4	344.6
989.4	538.4	578.3	613.6	576.9	511.9
1831.8	1349.6	1384.8	1232.2	1951.4	2213.9
124	122.7	221.9	238.9	199.8	232.4
65.4	126.1	215.1	200.4	135.3	96.7
27.7	56.3	25	118.6	64.6	34.4
443.6	383.6	516.3	592.1	508.1	566.9
113.3	114.4	202.2	159.4	160.6	235.6
164.3	128	160.9	130.6	88	143.1
48.8	20	115	65.9	32.3	64.8
45.3	94.2	75.2	106.3	71.4	162.5
129	88.7	304.6	260.4	132.6	200.7
160	173	146.9	282.5	255	217.8
42.3	110.2	62.5	171.3	129.2	119.4
29.3	24.5	35	20	77.5	40.5
210.6	159.2	234.2	271.7	205.9	202.7
193.8	316.3	324.4	260.3	136.8	231.6
328.7	387.3	529	451.7	410.1	298
178	164.1	219.9	270.2	157.4	216.2
550.4	480.1	712.4	821.5	594.5	370.3
61	76.9	73	90.5	65.4	34.9
151	136.8	237.4	223.9	177.7	191
431.5	340.5	607.4	634.8	613.9	402.7
152	224.8	226.7	225.2	215.4	280.4
2270.5	1398.8	2298.5	2719.1	1925.3	2068.9
341.9	134.7	544.9	533.7	426.5	471.5
706.7	384.5	594.9	764.4	626.8	633.4
1113	825.9	1310.7	1318.9	1248.4	1292.9
1311.6	639.3	1523.4	1203.4	1153.8	1548
3124.1	1652.1	2228.7	1902	1677.2	1600.8
319.1	489.9	619.9	707.3	549.2	449.3
1456.8	607.9	1109	1917.4	1657.1	1520.6
265.4	338	344.9	155.9	284.3	168
2767	2763.7	3904.9	4390.3	1781.5	2429.7
647	262.5	286.8	154.1	190.3	459.1
24.4	31.8	82.5	37.3	32.3	72.9
20	22.8	24.7	20	27.4	34.4
22.3	45.2	50.2	58.6	53.1	58.3
332.3	191.8	136.4	334.7	107.1	272.2
238	379.3	319.2	347	351.7	482.7
116	188.5	195.6	266.9	186.9	243.8
801.1	289	704.9	713.8	743.1	752.8
344	621.1	399.9	432.9	276.2	428.2
145.2	55.9	90	74.8	137.8	103.3
223.4	406.4	325.9	210.3	249.1	264.9
448.4	964.9	1167.2	793.9	590.3	580.1
203	383	367.8	276.7	263.3	369.7
163.6	383.6	484.3	480.8	368.7	491.6
79.8	83.3	80	68.1	84	91.1
885.5	640	748.1	662	410.1	401.3
91.2	80.8	85	70.3	161.5	139.6
944	498	573.6	411.8	892.1	958.8
156	105	117.7	119.1	126.1	198.3
735.1	831.1	949.8	531.3	672.1	568.8
744.1	1356.9	1362.3	1197.1	1176	702.2
3686.4	4861.9	4471.8	4149.1	6817	4512.9
928.1	695.6	222.5	410.7	148.6	186.2
1389.6	703.3	1001.5	1179.5	618.5	837
117.2	46.5	72.5	118.6	96.9	143.7
123.4	141.3	338.5	154.1	148.7	272.2
28.7	157.8	137.8	150.3	137.8	152.3
366.4	556	444.9	246	45.2	220.6
97.3	171.3	192.8	194.1	143.6	164.2
158.6	1164.2	155.2	20	29.7	60.9
1539.7	552.1	1332.9	1670.4	1340	1476.9
339	170.1	274.4	366.5	272.5	256
20	47.1	20	29.2	136.8	32.5
84.6	88.9	43	106.6	87.2	115.2
257.3	1067.9	754.9	861	478.2	423
850	610	935.1	897.1	684.1	733
12839	13962.1	17362.2	14663.7	11698.2	15305.7
108.2	662.9	319.7	201.9	184.4	89.4
499.9	849.9	462.4	191.1	90.5	400.7
367.5	524.9	517.2	403.8	321.2	312.8
2015.8	2650.1	1694.7	1396.9	1169.6	1277
1093	1781.1	1068.4	1522.7	789.9	1270.1
1520.6	1817.7	1688.2	1862.4	1375.7	1880.8
929.7	1447.5	697.4	718.2	1040.3	831.7
304	434.7	447.6	483	463.1	431.5
120	84.3	48.7	119.1	160.2	112.1
606.3	581.4	655.7	563.9	730.6	585.4
43	73.9	128.4	113.9	53.4	91.8
156.1	279.3	296.2	361.3	208.2	268.2
20	59.1	34.3	20	20	20
150	193.2	146.6	187	191	196
114	272.8	314.3	422.5	169.4	316.9
65.5	40.4	37.6	31.9	118.9	28.4
93	122	107	141.3	113.2	139
87.9	195.9	327.5	278.9	239.1	206.4
633.4	808.3	664.9	740.2	1020.9	483.7
73.3	51.4	95	166.9	58.2	91.1
20	126.1	157.7	141.8	128.7	145.7
256.9	261.1	358.5	558.2	379.4	333.8
56	130.1	141.1	197.9	89.3	208
162.8	73.5	180	164.7	109.8	176.1
104	99.8	85.6	157.5	123.4	20
131.9	303.7	165	153.8	361.9	165.9
94.1	137.3	162.5	239.2	204.2	245
45.3	33.6	20	39.8	89.2	60.9
527.6	570.7	594.9	584.3	749.5	590.9
373.4	728	558.5	407.2	518.1	509.9
99.3	169	150	195.5	174.5	151.8
52	57.7	64.2	95.7	72.7	71.5
98	99.1	160.6	126.9	131.7	134.9
33	56.9	97.3	72.3	94.8	47.1
558.5	832.8	809.9	891.8	1363.4	876.3
142	196.9	329	278	202.6	213.3
72	61.4	143	108.7	78.3	104.8
114	163.4	95.4	91.8	72.7	108.9
293.6	278.8	304.3	357.8	361.2	353.7
249.2	111	286.8	196.6	226	243.8
244.2	218.7	451.4	302.8	261.7	434.7
843.3	915.2	1264.8	839.4	850.5	954.8
292	158.1	343.2	329.4	220.1	463.2
127	501.3	384.4	460.9	383.9	360
757.7	541.7	794.6	818.2	547.2	735.4
753.1	958	999.1	959.8	901.6	906
480.8	333.1	329.1	422.4	231.9	520.1
44	61.2	117.5	551.3	58.2	80.9
480.3	848.6	835.8	853.9	809.5	731.1
560.1	413.9	372.4	316.3	387.7	473.6
665	444.4	677.2	963.5	1025.6	878.4
432	620.3	690.9	981	662	748.4
686	593.7	600.4	327.5	195.2	225.1
39.9	61.4	90	93.9	40.7	21.2
20	20	20	20	20	48.6
20	20	20	20	20	20
25.5	61.4	61.3	65.6	97.1	70.2
162	158.2	235.5	253.2	132.6	173.9
306	400	510.9	444	402.3	413.6
223	193.7	142.1	209	217.3	198.3
138	165.6	174.2	218.7	151.9	221
641.9	319.7	785.2	972.3	648.3	861.3
1481.7	1628.8	1429.8	1353	2332.6	1236.5
850.9	871.5	1410.6	1973.8	1130	1328.6
108.2	70.7	150.5	87.7	303.3	166.6
57.9	74	122.2	90.3	77.3	142.2
20	20	65	59.3	20	38.5
286	428.8	348.4	427.7	295.5	251.9
868.5	545.1	733.5	964.3	892.1	942.6
722.8	503.6	661.3	887.8	822.8	759
397.8	272.6	282.1	329.4	267.6	483.5
371.8	245.3	384	434	388.5	425.2
20	20	37.6	55.8	130.8	154.4
513.6	228.8	536	448.9	374.7	487.5
528	387.4	491.4	617.8	550.6	497.3
225	165.6	260.8	307.9	270.7	319.4
128.4	121.1	258.6	103.6	273.6	142.2
71	49.5	105.1	85.3	83.8	155.2
229	237.3	246.2	375	169.4	256.8
20	38.2	20.7	38.8	73.1	20
116	110.2	142.1	125.6	111.4	134.9
178.7	171.8	193.6	213.1	197.6	209.3
172.3	243	318.7	258.3	342.1	348.4
101	129.4	126.5	136.7	133.5	150.3
118.1	108.5	160.9	234.3	233.3	235.8
280	184.1	268.6	390.6	355.4	338
2776.7	3388.4	5280.2	3642	3467.3	2775
259.3	70.7	244.5	302.8	327.1	406.3
355	455.6	577.4	720.4	439.4	530.2
65.4	92.6	131.5	93.2	78	107.3
561	1201.5	1097.6	992.8	1091.9	857.3
206.4	134.6	385.6	233.8	202.2	329.1
802	761.5	1028.5	1081.3	775.2	639.5
422.9	444.2	568.9	451.6	648.3	414.4
337	834.7	829	956.3	496.2	919.1
281	452.5	408.7	422.5	218.2	492.4
159.6	317.9	372.9	328.2	249.1	231.8
120	72.5	45.7	95	130.7	121.9
20	26.5	47	48.7	64.8	60.9
851	781.7	419.3	676.5	702.3	91003.5
359.8	374.7	150	20	239.1	362.2
20	34.9	43	65.6	49.8	50.3
154.7	313.5	252.5	263.6	471.7	242.8
309	365.2	449.6	514.3	244.9	430.7
20	20	20	20	20	20
146	114.4	169.3	255	101.1	150.3
823.9	509.5	524.9	347	407.1	390.6
133.4	168.2	183.4	154.1	166.5	162.5
100.7	30.3	221	191.3	124.9	134.1
881.1	265.8	597.1	876.6	576.9	633.8
151	201.9	122.2	164.7	237.9	239.7
349.9	955.6	1241.3	1155.6	1213.3	930.4
1042.2	346.6	747.6	629.6	648.3	804.5
98.2	84.1	188.1	122.2	166.5	113.8
255.6	715.2	404.9	298.7	232.6	427
